gemeente,gemeente,0
Dongeradeel,Schouwen-Duiveland,0.9925918447854055
Marum,Oude IJsselstreek,0.992588810009171
Waalwijk,Zuidplas,0.9925886145515714
Brummen,Bunnik,0.9925884619075075
Tubbergen,West Maas en Waal,0.9925880019229893
Loenen,Texel,0.9925879955191795
Beemster,Werkendam,0.9925877393702272
Cromstrijen,Hulst,0.9925870134639596
Hendrik-Ido-Ambacht,Papendrecht,0.9925869596419442
De Marne,Schiermonnikoog,0.9925861615971505
Lemsterland,Wormerland,0.9925830198221081
Druten,Hilvarenbeek,0.9925825767655587
Gennep,Landerd,0.992582546083466
Lemsterland,Ubbergen,0.9925820812127425
De Ronde Venen,Eijsden,0.9925768787021407
Beemster,Voerendaal,0.9925747926899383
Binnenmaas,Gulpen-Wittem,0.9925738760644754
Eemnes,Zuidhorn,0.9925727775298063
Tholen,Tynaarlo,0.9925726241979151
Bergambacht,Hulst,0.9925706757739731
Purmerend,Veenendaal,0.9925700400055175
Bronckhorst,Harenkarspel,0.9925687227774298
Halderberge,Woerden,0.9925683772628249
De Bilt,Valkenswaard,0.9925674656875061
De Ronde Venen,Zwartewaterland,0.9925643180032271
Bernisse,De Ronde Venen,0.9925635005653541
Hellevoetsluis,Rheden,0.9925605544328657
Ten Boer,Waterland,0.9925578495194363
Dongeradeel,Losser,0.9925577536049471
Margraten,Westvoorne,0.9925561817782907
Wieringen,Wymbritseradiel,0.992556066704396
Mill en Sint Hubert,Sint-Oedenrode,0.992554828349876
Menaldumadeel,Vlagtwedde,0.9925536703138003
Lelystad,Rijnwoude,0.9925531122497462
Rijnwoude,Steenwijkerland,0.9925522376848805
Loenen,Nuth,0.9925498486467086
Emmen,Ommen,0.9925497814690013
Menaldumadeel,Rijnwoude,0.9925471371169113
Lingewaal,Sint-Michielsgestel,0.9925468593141629
Goes,Woerden,0.9925426248480406
Drimmelen,Raalte,0.9925413615496738
Hillegom,Leeuwarden,0.9925404141938038
Ubbergen,Wymbritseradiel,0.9925403137780751
Loenen,Terschelling,0.9925402766391457
Brummen,Schiermonnikoog,0.9925370064972708
Noordoostpolder,Westerveld,0.9925368815123466
Haaren,Sint-Michielsgestel,0.9925353824202874
Boarnsterhim,Goedereede,0.9925332196641116
Andijk,Tholen,0.9925329332714758
Graafstroom,Steenwijkerland,0.9925285720534748
Harenkarspel,Margraten,0.9925233802274769
Borger-Odoorn,Emmen,0.9925232188001026
Aa en Hunze,Rijnwoude,0.992520877601852
Scherpenzeel,Venray,0.9925196916949
Nederlek,Zwartewaterland,0.9925167128729068
Abcoude,Wieringen,0.9925153009051546
Bergeijk,Bladel,0.9925152771637809
Texel,Werkendam,0.9925144176542261
Graft-De Rijp,Hulst,0.9925134127598401
Abcoude,Texel,0.9925122256492208
Doesburg,Lansingerland,0.9925119260521452
Grootegast,Noordenveld,0.992511338956868
Marum,Noord-Beveland,0.9925085516297446
Oirschot,Sint Anthonis,0.992507071146434
De Ronde Venen,Zuidplas,0.9925060487487136
Asten,Peel en Maas,0.9925050214629599
Rijnwaarden,Vaals,0.9925034134246822
Dantumadiel,Lelystad,0.9925010871967539
Lelystad,Moerdijk,0.9925004648044425
Borsele,Niedorp,0.9924961356776862
Groesbeek,Renswoude,0.9924960328724158
Dongen,Eijsden,0.9924869952150669
Drechterland,Hoogeveen,0.9924864747703404
Heiloo,Hillegom,0.9924861812078336
Meppel,Pekela,0.9924856224066069
Schoonhoven,Teylingen,0.9924849412433068
Marum,Steenbergen,0.9924826466402025
Abcoude,Beemster,0.9924815496737921
Ouderkerk,Westerveld,0.9924814880945851
Haren,Schinnen,0.9924813395989883
Menterwolde,Tytsjerksteradiel,0.9924806411667003
Kollumerland en Nieuwkruisland,Voerendaal,0.9924794049720171
Hoogeveen,Moerdijk,0.992476910863715
Maasdriel,Overbetuwe,0.992474281370714
Echt-Susteren,Haaren,0.9924733353260562
Bolsward,Teylingen,0.9924699334440048
Texel,Voerendaal,0.9924686768439493
Losser,Nuth,0.992467534878525
Dalfsen,Zederik,0.9924668528042765
Uithoorn,Zaanstad,0.9924641059255993
Steenwijkerland,Vlagtwedde,0.9924630457950027
Eemsmond,Reimerswaal,0.9924588968862299
Brielle,Bunschoten,0.9924561440222641
Medemblik,Onderbanken,0.9924550381795669
Abcoude,Haarlemmerliede en Spaarnwoude,0.9924546773057912
Sliedrecht,Zwijndrecht,0.9924539955715498
Echt-Susteren,Lelystad,0.9924514397895998
Tholen,Zwartewaterland,0.992451330049071
Grootegast,Overbetuwe,0.9924503483481327
Emmen,Veere,0.9924486707748348
Ede,Loon op Zand,0.9924437186369586
Den Helder,Naarden,0.992441991280281
Nederlek,Terneuzen,0.9924411387520761
Binnenmaas,Oude IJsselstreek,0.9924353011675916
Opmeer,Oude IJsselstreek,0.9924317677168003
Langedijk,Lansingerland,0.9924286927445792
Olst-Wijhe,Tynaarlo,0.9924282008086142
Aalten,Moerdijk,0.9924276333490062
Eemsmond,Olst-Wijhe,0.9924259784729657
Vaals,Wervershoof,0.9924257729088344
Borsele,Vlagtwedde,0.9924227927495215
Korendijk,Menaldumadeel,0.9924182263138593
Hoogeveen,Oldambt,0.9924175533104471
Littenseradiel,Zwartewaterland,0.9924160258746859
Dalfsen,Dinkelland,0.9924079187135804
Eemnes,Schiermonnikoog,0.992396235640721
Alkmaar,Veenendaal,0.9923936664409887
Hoogeveen,Neerijnen,0.9923928188471689
Barneveld,Bernheze,0.9923921664527037
Echt-Susteren,Slochteren,0.9923834261961333
Bunnik,Oude IJsselstreek,0.992382913841271
Kapelle,Oldebroek,0.9923821447938764
Andijk,Nederlek,0.992380945498541
Bunnik,Kollumerland en Nieuwkruisland,0.9923800883918699
De Ronde Venen,Gulpen-Wittem,0.9923797682779167
Leeuwarden,Teylingen,0.9923778698167682
Eemsmond,Tholen,0.9923763351942471
Noordwijkerhout,Zoeterwoude,0.9923704665015661
Breukelen,Noordwijkerhout,0.9923695737983453
Graafstroom,Staphorst,0.9923694384657507
Bergambacht,Bunschoten,0.9923683429774155
Menterwolde,Wierden,0.9923680412023431
De Bilt,Hardinxveld-Giessendam,0.9923671860624724
Schiermonnikoog,Zoeterwoude,0.9923628306543038
Meerssen,Mook en Middelaar,0.9923617484205006
Halderberge,Tholen,0.9923539793731995
Middelharnis,Staphorst,0.9923517692268506
Meppel,Waterland,0.9923508314685929
Hellevoetsluis,Sittard-Geleen,0.992350299287524
Cromstrijen,Meppel,0.9923500742099411
Opmeer,Vlist,0.9923483690678362
Noordenveld,Noordoostpolder,0.9923456106331132
Goes,Terneuzen,0.9923367317469952
Nijefurd,Rucphen,0.9923358943825201
Goes,Zuidhorn,0.9923356477629622
Liesveld,Marum,0.9923355679308336
Gorinchem,Leiderdorp,0.9923315005996011
Franekeradeel,Oost Gelre,0.9923309875512548
Boarnsterhim,Pekela,0.992330241164786
Bedum,Buren,0.9923298642414428
Goes,Vianen,0.9923291129341435
Emmen,Raalte,0.9923283896848579
Wijk bij Duurstede,Winterswijk,0.992328381881952
Gennep,Heeze-Leende,0.9923215949390538
Drimmelen,Olst-Wijhe,0.9923188815381351
Etten-Leur,Lingewaard,0.9923182394096848
Hulst,Steenbergen,0.9923174115088993
Opmeer,Weststellingwerf,0.9923140740336311
Harlingen,Woensdrecht,0.9923133298255216
De Marne,Pekela,0.9923131742306378
Midden-Drenthe,Oldebroek,0.992311678172166
Veere,Vlist,0.9923070319789921
Moerdijk,Wierden,0.9923040246767366
Putten,Woudenberg,0.9923026355771966
Ouderkerk,Ten Boer,0.9923018656301231
Rhenen,Rucphen,0.9922937483941169
Goes,Tynaarlo,0.9922935500041498
Gorinchem,Ridderkerk,0.9922926715071004
Kaag en Braassem,Zuidhorn,0.9922906920005737
Veenendaal,Velsen,0.9922895442616355
Brielle,Westvoorne,0.9922893722737123
Opmeer,Rijnwoude,0.9922836812329426
Gulpen-Wittem,Schiermonnikoog,0.9922822753425277
's-Hertogenbosch,Uithoorn,0.992279611139819
Goedereede,Ten Boer,0.9922758489230898
De Bilt,Weesp,0.9922746427739642
Bergambacht,Tholen,0.9922720531831156
Pekela,Westerveld,0.9922709146421552
Lochem,Maasdriel,0.9922706777876749
Cromstrijen,Tholen,0.9922695965853987
Brielle,Waalwijk,0.9922695399920782
Ferwerderadiel,Woudrichem,0.9922567146480233
Lelystad,Noordenveld,0.9922536083607902
Deventer,Utrechtse Heuvelrug,0.9922533419049527
Leeuwarderadeel,Slochteren,0.992252125881322
Dantumadiel,Woensdrecht,0.9922517933035819
Mook en Middelaar,Zuidplas,0.9922487818011704
Valkenburg aan de Geul,Wijchen,0.9922486854937582
Borsele,Oude IJsselstreek,0.9922478231671902
Krimpen aan den IJssel,Papendrecht,0.9922470447745074
Ouder-Amstel,Waterland,0.9922464731670387
Goedereede,Hulst,0.9922432391867457
Hoogeveen,Hoogezand-Sappemeer,0.9922388933755785
Dinkelland,Hulst,0.9922368644547638
De Marne,Ouderkerk,0.9922359449948597
Oldambt,Wieringermeer,0.992231509890665
Lingewaal,Wierden,0.9922314057379696
Boarnsterhim,Breukelen,0.9922307610480098
Haren,Werkendam,0.9922291104170251
Roerdalen,Vlist,0.9922261348042892
Bunschoten,Terneuzen,0.9922250320863246
Eindhoven,Purmerend,0.992223704075652
Hulst,Waterland,0.9922205411845847
Oldambt,Smallingerland,0.9922202211831762
Bronckhorst,Steenwijkerland,0.9922147917886461
Bernisse,Nederlek,0.9922143101264053
Onderbanken,Reeuwijk,0.9922135654287091
Hilvarenbeek,Wierden,0.9922126879095721
Noord-Beveland,Voerendaal,0.9922122649584217
Geldermalsen,Nieuwkoop,0.992204213594498
Lopik,Zuidhorn,0.9922023717642864
Anna Paulowna,Dronten,0.9922013697379749
Drechterland,Leerdam,0.992201289233961
Abcoude,Wormerland,0.9921981997921748
Abcoude,Wieringermeer,0.9921957342691003
Delfzijl,Maasdriel,0.9921946492409676
Den Helder,Lisse,0.9921924889070927
Stede Broec,Weesp,0.9921894924213192
Landsmeer,Muiden,0.9921839546457178
Drechterland,Olst-Wijhe,0.9921822435251764
Bunnik,Staphorst,0.9921821196068032
Abcoude,Montfoort,0.9921815438780098
Bernisse,Geldermalsen,0.9921764218020779
Bodegraven,Zederik,0.992174342018108
Boskoop,Onderbanken,0.9921695196458424
Oldebroek,Veendam,0.9921694202755805
Montfoort,Zuidhorn,0.9921676039280648
Lopik,Noordenveld,0.9921674781444207
Schiermonnikoog,Zuidhorn,0.9921652591837278
Hoogezand-Sappemeer,Woensdrecht,0.9921647983665205
Goes,Ten Boer,0.9921633439307714
Putten,Renswoude,0.992160433404221
Eemnes,Vaals,0.9921587240911377
Lopik,Ten Boer,0.9921584867679109
Schijndel,Wijchen,0.992158030587775
Lingewaal,Oudewater,0.9921562792235865
Opsterland,Roerdalen,0.992155235101298
Eindhoven,Nijmegen,0.9921538308005619
Margraten,Staphorst,0.9921536954284849
Echt-Susteren,Raalte,0.9921534137331596
Graft-De Rijp,Tholen,0.9921531482068534
Leiderdorp,Leidschendam-Voorburg,0.9921526968201587
Ferwerderadiel,Kapelle,0.9921517306795788
Alblasserdam,Maassluis,0.9921503717826032
Goes,Staphorst,0.9921497583412776
Lochem,Oudewater,0.9921485258650615
Muiden,Westvoorne,0.9921456096714014
Kampen,Schermer,0.9921450675281012
Bronckhorst,Schermer,0.9921444012671032
Bernisse,Marum,0.9921431763826069
Venray,Weert,0.9921376143615143
Dantumadiel,Delfzijl,0.9921286252725591
Nieuwkoop,Zuidhorn,0.9921253383888751
Opmeer,Roerdalen,0.9921247614012983
Bunschoten,Loenen,0.9921235965004809
Aa en Hunze,Lopik,0.9921221914637518
Eemsmond,Zeewolde,0.9921215662863919
Oldebroek,Zevenaar,0.9921163607163774
Druten,Emmen,0.9921148299631155
Oirschot,Veghel,0.9921141182572442
Etten-Leur,Wijdemeren,0.9921137826995894
Castricum,Dongen,0.9921134624775323
Goes,Sluis,0.9921128359592007
Alblasserdam,Hendrik-Ido-Ambacht,0.9921088801247085
Breukelen,Westerveld,0.9921060216920244
Noordoostpolder,Olst-Wijhe,0.9921017458920613
Leusden,Rhenen,0.9921013289461388
Bronckhorst,Menaldumadeel,0.9920964892811841
Goes,Rijnwoude,0.9920935421373944
Goedereede,Meppel,0.9920914019743924
Bronckhorst,Coevorden,0.9920870537547783
Berkelland,Steenbergen,0.9920848919748904
Loppersum,Sluis,0.9920848461044981
Neerijnen,Weststellingwerf,0.9920834436687709
Bergambacht,Valkenburg aan de Geul,0.9920810020543752
Papendrecht,Purmerend,0.9920803069994648
Nieuwegein,Zeist,0.99207926613188
Margraten,Schermer,0.9920787026300477
Middelharnis,Schermer,0.992078562027554
Hulst,Tynaarlo,0.9920749170482381
Houten,Oosterhout,0.9920740339140783
Muiden,Nieuw-Lekkerland,0.9920718755983169
Boskoop,Noordwijkerhout,0.992071063153468
Echt-Susteren,Noordenveld,0.9920692657565777
Alkmaar,Diemen,0.992068768595231
Dirksland,Staphorst,0.9920686695820495
Zederik,Zeewolde,0.9920631482576397
Graft-De Rijp,Valkenburg aan de Geul,0.9920631212191326
Grootegast,Oldambt,0.9920628040034094
Gorinchem,Uithoorn,0.9920627958264141
Castricum,Haarlemmermeer,0.9920612731675591
Menterwolde,Ommen,0.9920601490553315
Cromstrijen,Ouder-Amstel,0.9920558811348422
Nuth,Zwartewaterland,0.9920552071586473
De Ronde Venen,Giessenlanden,0.9920551283275808
Aa en Hunze,Voorst,0.9920533358258715
Bunnik,Dirksland,0.9920514503494544
Koggenland,Littenseradiel,0.992046949645806
Halderberge,Voerendaal,0.9920465636980619
Binnenmaas,Voorst,0.9920445792796705
Boarnsterhim,Midden-Delfland,0.992043821426089
Lopik,Werkendam,0.9920437724558842
Aalburg,Littenseradiel,0.9920430742186507
Halderberge,Nieuwkoop,0.9920424283664805
Andijk,De Ronde Venen,0.9920387351811233
Werkendam,Winterswijk,0.9920368447980217
Kampen,Nederlek,0.9920356216488097
Hulst,Voorst,0.992034698249903
Ouder-Amstel,Pekela,0.9920318350554335
Medemblik,Zuidhorn,0.9920318046442269
Hulst,Pekela,0.9920277193576668
Menaldumadeel,Winsum,0.9920254191188549
Hoogeveen,Leerdam,0.9920249350077442
Brummen,Noordwijkerhout,0.9920240424223424
Bedum,Opsterland,0.9920198584856625
Ooststellingwerf,Zaltbommel,0.9920198090668654
Buren,Hoogeveen,0.9920187657271963
Cranendonck,Hilvarenbeek,0.9920175785640674
Eemsmond,Hulst,0.9920159468556593
Rhenen,Zevenaar,0.9920156008322896
Dongeradeel,Roerdalen,0.9920119798118124
Coevorden,Halderberge,0.9920103684634818
Bronckhorst,Haaksbergen,0.992004190615586
Bunschoten,Goedereede,0.9920014802939968
Dronten,Opmeer,0.9919999970494223
Dalfsen,Eemsmond,0.9919999581555121
Haren,Losser,0.9919975414050424
Echt-Susteren,Olst-Wijhe,0.9919974151722063
Buren,Sluis,0.9919952356130673
Kapelle,Lelystad,0.9919937254011282
Dantumadiel,Steenbergen,0.9919918795713334
Aalten,Raalte,0.991989982518965
Schermer,Wymbritseradiel,0.9919896007834744
Eersel,Franekeradeel,0.9919882531768058
Ommen,Woensdrecht,0.991984393267655
Binnenmaas,Marum,0.9919815505822849
Boekel,Deurne,0.9919747949964406
Oud-Beijerland,Rheden,0.991974353435059
Etten-Leur,Haarlemmermeer,0.9919703133417007
Hoorn,Nieuwegein,0.9919678990907885
Eemsmond,Geldermalsen,0.9919671990967859
Coevorden,Loppersum,0.9919652403575671
Lingewaal,Ommen,0.9919646529887137
Bunnik,Zeewolde,0.9919610856234765
Langedijk,Vught,0.9919603344853835
Andijk,Valkenburg aan de Geul,0.9919602614380628
IJsselstein,Rheden,0.9919590880569475
Bodegraven,Cuijk,0.99195800141235
Bedum,Emmen,0.9919541954809528
Brielle,De Bilt,0.9919501959242379
Midden-Drenthe,Rucphen,0.9919495186775782
Goedereede,Tholen,0.9919489867753714
Menterwolde,Overbetuwe,0.9919452796853991
Coevorden,Vlagtwedde,0.9919447160074336
Kaag en Braassem,Onderbanken,0.9919439373969048
Haren,Zijpe,0.9919437887638095
Brielle,Haren,0.9919433750768957
Hulst,Ouderkerk,0.9919410832376978
Oldebroek,Twenterand,0.9919389474492817
Kampen,Valkenburg aan de Geul,0.9919388321834355
Muiden,Vaals,0.9919383298261242
Heerenveen,Nijefurd,0.9919365769096306
Boarnsterhim,Brummen,0.9919353743842835
Drimmelen,Tytsjerksteradiel,0.9919340850317659
Anna Paulowna,Opsterland,0.991929254916545
Etten-Leur,Wijchen,0.9919277899254505
Dronten,Oude IJsselstreek,0.991927174600654
Anna Paulowna,Halderberge,0.9919254584436493
Brummen,Westerveld,0.9919241739064465
Vaals,Wijk bij Duurstede,0.9919196280936837
Opsterland,Veere,0.991915545920244
Midden-Delfland,Westerveld,0.9919147700061937
Breukelen,Ten Boer,0.991914609924092
Bodegraven,Tholen,0.9919141333484194
Grootegast,Stadskanaal,0.991908290822276
Dalfsen,Lopik,0.9919064060095664
Voerendaal,Wymbritseradiel,0.9919042275344908
Ommen,Stadskanaal,0.9919031415407813
Schagen,Zwolle,0.9919005643863475
Tholen,Waterland,0.9918996881681514
Menaldumadeel,Wymbritseradiel,0.9918996616745477
Bedum,Weststellingwerf,0.9918980499909131
Zeewolde,Zwartewaterland,0.9918978828289723
Marum,Tynaarlo,0.9918954941845819
Drimmelen,Leeuwarderadeel,0.9918950700041032
Bunschoten,Graft-De Rijp,0.9918912685143182
Reeuwijk,Vaals,0.9918890022625325
Reimerswaal,Zederik,0.9918884159351833
Aa en Hunze,Lochem,0.9918851871962311
Appingedam,Leeuwarderadeel,0.9918844443369704
Bunnik,Zoeterwoude,0.9918838541503635
Korendijk,Steenwijkerland,0.9918803667148357
Kapelle,Noordenveld,0.9918798624597932
Kaag en Braassem,Schiermonnikoog,0.9918795364206676
Dalfsen,Tynaarlo,0.99187675248139
Edam-Volendam,Hellevoetsluis,0.9918753448121737
Dongen,Noordwijkerhout,0.9918730917439319
Abcoude,Ubbergen,0.9918611540799516
Appingedam,Leusden,0.9918594378632344
Harenkarspel,Kollumerland en Nieuwkruisland,0.9918582548659739
Hillegom,Wassenaar,0.9918553696979259
Bolsward,Culemborg,0.9918533789136539
Rijssen-Holten,Wijchen,0.9918481914482871
Haarlemmermeer,Weesp,0.9918479293350337
Tiel,Zwolle,0.9918414781804161
Bunnik,Ubbergen,0.9918386290546394
Roerdalen,Staphorst,0.9918374914558615
Bodegraven,Staphorst,0.991834479712091
Boekel,Mill en Sint Hubert,0.991831804004175
Rijnwaarden,Zuidhorn,0.9918312151305593
Hardenberg,Oost Gelre,0.9918305025658699
De Bilt,Oud-Beijerland,0.9918295178335319
De Wolden,Leeuwarderadeel,0.9918275892634103
Hellendoorn,Oudewater,0.991826266716723
Schermer,Winsum,0.9918239953229928
Korendijk,Schermer,0.9918223434275466
Dinkelland,Zeewolde,0.991821553719809
Emmen,Neerijnen,0.9918176375813408
Bunnik,Ouderkerk,0.9918170461909123
Drimmelen,Hoogeveen,0.9918170250795275
Dalfsen,Menterwolde,0.9918158991699414
Olst-Wijhe,Roerdalen,0.9918120244899012
Borne,Etten-Leur,0.9918114506510693
Ede,Venray,0.9918114000088772
De Bilt,Dongen,0.9918094780852222
Binnenmaas,Staphorst,0.9918065219495736
Bodegraven,Steenbergen,0.9918039428621311
Dongeradeel,Kollumerland en Nieuwkruisland,0.9917980726106331
De Wolden,Rucphen,0.9917975979036151
Breukelen,Bunnik,0.9917961150871742
Schinnen,Stede Broec,0.9917928980470044
Bergambacht,Meppel,0.991788347879914
Noordoostpolder,Roerdalen,0.991788300412239
Lansingerland,Tiel,0.9917869201737457
Breukelen,Vaals,0.991785918535403
Anna Paulowna,Weststellingwerf,0.9917855247677946
Meppel,Wijk bij Duurstede,0.9917852039260124
Liesveld,Zeewolde,0.9917845137459128
Haaksbergen,Moerdijk,0.9917834939964328
Goes,Lopik,0.991781706137762
Mill en Sint Hubert,Putten,0.9917811698677929
Boarnsterhim,Zoeterwoude,0.9917804769074774
Haaksbergen,Hilvarenbeek,0.991777876428308
Bellingwedde,Rucphen,0.9917764955622096
Abcoude,Woerden,0.9917738653278624
Steenbergen,Zeewolde,0.9917711507446985
Oude IJsselstreek,Oudewater,0.9917683712239044
Midden-Delfland,Ten Boer,0.9917671087985017
Losser,Westvoorne,0.9917637801957399
Anna Paulowna,Strijen,0.9917632322139492
Montfoort,Schiermonnikoog,0.9917623797018248
Medemblik,Schiermonnikoog,0.9917570652154746
Deurne,Mill en Sint Hubert,0.9917566533859717
Cuijk,Winterswijk,0.9917563747441511
Capelle aan den IJssel,Diemen,0.991755063133636
Gulpen-Wittem,Halderberge,0.9917549335236292
Bellingwedde,Veendam,0.9917528171157431
Castricum,Meerssen,0.9917527617629126
Borger-Odoorn,Vlagtwedde,0.9917490694191639
Hof van Twente,Maasdonk,0.9917489176479738
Lochem,Noordenveld,0.9917476203481596
Rijnwaarden,Schiermonnikoog,0.9917458998379993
Haren,Zeevang,0.9917439695535929
Schinnen,Woerden,0.9917435957490504
Borger-Odoorn,Olst-Wijhe,0.9917428482297965
Midden-Delfland,Vaals,0.9917364796134565
Arnhem,Gorinchem,0.9917359924050122
Binnenmaas,Vianen,0.9917355902407315
Dalfsen,Winterswijk,0.9917329427306028
Hellendoorn,Lochem,0.9917313005783791
Tytsjerksteradiel,Winterswijk,0.9917283593978107
Bodegraven,Losser,0.9917246244420327
Olst-Wijhe,Ooststellingwerf,0.9917190027424472
Heeze-Leende,Mill en Sint Hubert,0.9917174210862932
Bunnik,Korendijk,0.9917160882564919
Montferland,Neerijnen,0.9917145077702402
Rijssen-Holten,Voorst,0.99171323033909
Oude IJsselstreek,Wijk bij Duurstede,0.9917132022214231
Strijen,Woerden,0.9917113358801836
Pekela,Tholen,0.9917050066829286
Bodegraven,Buren,0.9917014487136946
Middelharnis,Nederlek,0.9916977957905354
Oud-Beijerland,Zwolle,0.9916972869443883
Littenseradiel,Zederik,0.991696295009609
Gilze en Rijen,Hof van Twente,0.991695220781272
Lisse,Sittard-Geleen,0.9916946962756964
Steenwijkerland,Winsum,0.9916944847146651
Berkelland,Zederik,0.9916935067348949
Terneuzen,Valkenburg aan de Geul,0.9916904931896707
Nederlek,Terschelling,0.9916901004468387
Werkendam,Westvoorne,0.9916890270641507
Hillegom,Schagen,0.9916828760592269
Leek,Oost Gelre,0.9916821191389977
Ouderkerk,Tholen,0.9916821079165704
Breukelen,De Marne,0.9916818540459843
Leerdam,Wijdemeren,0.9916799386442722
Bellingwedde,Delfzijl,0.9916776225151505
Bunnik,Pekela,0.9916735412837905
Bernheze,Someren,0.9916734656157883
Lansingerland,Rheden,0.991670990976168
Buren,Opmeer,0.9916706851891924
Hellendoorn,Wierden,0.9916703429247448
De Wolden,Ferwerderadiel,0.9916696539101554
Reeuwijk,Zuidhorn,0.9916663454741323
Middelharnis,Valkenburg aan de Geul,0.9916611954084049
Borsele,Roerdalen,0.9916563795796266
Anna Paulowna,Zijpe,0.9916559244813419
Albrandswaard,Oud-Beijerland,0.9916544172411782
Brummen,Ten Boer,0.9916526486820715
Bergeijk,Woudenberg,0.9916494328418102
Goes,Vaals,0.9916483304685072
Rijnwoude,Wieringermeer,0.9916438416212625
Boarnsterhim,Eemnes,0.9916432270169654
Moerdijk,Niedorp,0.9916375342577115
Harlingen,Leusden,0.9916356032842254
Bernheze,Son en Breugel,0.9916342219498152
