gemeente,gemeente,0
Cuijk,Voerendaal,0.9337578324008743
Hoogeveen,Meppel,0.9337541052024463
Oosterhout,Terneuzen,0.9337501187932716
Borger-Odoorn,Grave,0.9337469669339138
Raalte,Schermer,0.933744246347169
Bernisse,Olst-Wijhe,0.9337432538303193
Houten,Nieuw-Lekkerland,0.9337429127722061
Olst-Wijhe,Twenterand,0.9337387128368989
Beemster,Hardinxveld-Giessendam,0.9337381512358346
Binnenmaas,Hilvarenbeek,0.9337348917430387
Alkmaar,Oldenzaal,0.9337310134979142
Loppersum,Zoeterwoude,0.9337292251161617
Smallingerland,Westerveld,0.9337252572451906
Haarlemmerliede en Spaarnwoude,Lelystad,0.9337144473045796
Menterwolde,Terschelling,0.933713358797824
Leeuwarderadeel,Roosendaal,0.9337132294267082
Hollands Kroon,Oosterhout,0.9337058953095928
Hellevoetsluis,Zuidplas,0.9336956394331873
Elburg,Kampen,0.9336938007400467
Lopik,Valkenburg aan de Geul,0.9336919181305571
Haarlem,Hendrik-Ido-Ambacht,0.9336833958209525
Apeldoorn,Castricum,0.933677277959155
Tytsjerksteradiel,Zoeterwoude,0.9336766375004238
Hardinxveld-Giessendam,Texel,0.9336725513353558
Menterwolde,Ubbergen,0.9336648117457396
Onderbanken,Vlagtwedde,0.9336512864226276
Lopik,Rijnwaarden,0.9336507713639383
Beesel,Schagen,0.9336485922137615
Doetinchem,Zutphen,0.9336469558981414
Dongen,Roermond,0.9336408698417046
Echt-Susteren,Zwartewaterland,0.9336390838412515
Arnhem,Zeist,0.9336350658644589
Graafstroom,Heusden,0.9336320295173299
Assen,Maasdriel,0.9336263075954357
Haaksbergen,Schinnen,0.9336225599879693
Brielle,Buren,0.9336191103101261
Oosterhout,Teylingen,0.9336149862218877
Albrandswaard,Ouder-Amstel,0.9336075480549964
Lelystad,Medemblik,0.9336048448529838
Heeze-Leende,Reusel-De Mierden,0.9335910807915675
Westerveld,Zaltbommel,0.9335866936266951
Bedum,Ommen,0.9335747753794482
Echt-Susteren,Westvoorne,0.9335685137792336
Beuningen,Drimmelen,0.9335636211209414
Amstelveen,Harderwijk,0.933562675867284
Houten,Zwolle,0.9335514010864557
Lopik,Ouderkerk,0.9335462183769487
Albrandswaard,Vianen,0.9335355722806306
Venlo,Vianen,0.933525877337836
Delft,Spijkenisse,0.9335230646104716
Coevorden,Weesp,0.9335207761471599
Blaricum,Leidschendam-Voorburg,0.9335107484219229
Menameradiel,Weesp,0.9335096308025618
Apeldoorn,Edam-Volendam,0.9335079440344491
Nieuwegein,Rotterdam,0.9335002836762866
Echt-Susteren,Valkenswaard,0.9334977387646393
Littenseradiel,Reimerswaal,0.933489580690086
Alphen aan den Rijn,De Ronde Venen,0.9334833165568905
Dronten,Nieuw-Lekkerland,0.9334821927786445
Best,Mill en Sint Hubert,0.9334785422100095
Heiloo,Vaals,0.9334758679936177
Oss,Steenbergen,0.9334711892448218
Nieuw-Lekkerland,Tynaarlo,0.9334706217798784
Alblasserdam,Haarlem,0.9334671546213287
Aa en Hunze,Utrechtse Heuvelrug,0.9334618651991022
Etten-Leur,Lochem,0.9334574297625904
Hardinxveld-Giessendam,Westerveld,0.9334546421399671
Almelo,Apeldoorn,0.9334508051203849
Nieuwkoop,Oudewater,0.9334501266426889
Echt-Susteren,Haren,0.9334401136411804
Drechterland,Mook en Middelaar,0.9334365057097176
Delfzijl,Menameradiel,0.9334356442966186
Lelystad,Vaals,0.9334273669783588
Bergeijk,Sint Anthonis,0.933424196186165
Boarnsterhim,Etten-Leur,0.933422803716098
Aalten,Duiven,0.933420879840902
Noord-Beveland,Slochteren,0.9334190931580214
Gennep,West Maas en Waal,0.9334177719375106
De Bilt,Sluis,0.9334070558118507
Brielle,IJsselstein,0.9334052068040644
Goes,Stadskanaal,0.9333952401041132
Oosterhout,Ubbergen,0.9333919723330011
Duiven,Tubbergen,0.9333866492591477
Eemnes,Lopik,0.9333836047625848
Doetinchem,Tynaarlo,0.9333814769675584
Ommen,Sint Anthonis,0.9333804434846521
Borsele,Zevenaar,0.9333797216071155
Leeuwarderadeel,Steenbergen,0.9333796758713134
Berkelland,Doetinchem,0.933378996342665
Bladel,Son en Breugel,0.9333771895539754
Nuth,Oudewater,0.9333705378641524
De Bilt,Schermer,0.9333689913476514
Ommen,Steenbergen,0.933364968666313
Boarnsterhim,Hardinxveld-Giessendam,0.9333645758885903
Mook en Middelaar,Wassenaar,0.9333631458106838
Terneuzen,Woensdrecht,0.933356564963532
Mook en Middelaar,Westland,0.933352085777187
Bergambacht,Castricum,0.9333500371450727
Stichtse Vecht,Veere,0.9333496049196035
Boarnsterhim,Heusden,0.9333488150182402
Koggenland,Roosendaal,0.9333451083567699
Dinkelland,Ommen,0.9333366559886153
Leeuwarderadeel,Oisterwijk,0.9333326079875205
Lopik,Medemblik,0.9333322587734852
Muiden,Tynaarlo,0.9333277216113468
Graafstroom,Hardinxveld-Giessendam,0.9333217924605315
Eemnes,Lelystad,0.9333106924795526
Eemsmond,Haarlemmerliede en Spaarnwoude,0.9333099693914739
Breda,Vught,0.9333087048822791
Druten,Giessenlanden,0.933306831112813
Doesburg,Roosendaal,0.9333052858072259
Hellendoorn,Montfoort,0.9333026354723828
Hattem,Son en Breugel,0.9333009469121183
Houten,Schinnen,0.9332975248208941
Hendrik-Ido-Ambacht,Maastricht,0.9332957088543701
Almelo,Twenterand,0.9332817783282746
Beverwijk,Krimpen aan den IJssel,0.9332699109810886
De Bilt,Zeewolde,0.9332661562256874
Marum,Zevenaar,0.9332639776903554
Boxtel,Bronckhorst,0.9332594556432555
Menterwolde,Wijchen,0.9332577942587861
Noordwijk,Velsen,0.9332545485635052
Apeldoorn,Beuningen,0.9332445703783572
Graft-De Rijp,Roosendaal,0.9332429132799882
Haren,Hoogeveen,0.9332371101830388
Culemborg,Middelharnis,0.9332364029783989
Elburg,Vianen,0.9332360921895474
Borger-Odoorn,Tubbergen,0.9332340677058092
Lelystad,Ubbergen,0.9332337448907786
Hilvarenbeek,Opsterland,0.933232609951963
Laarbeek,Raalte,0.9332298171044063
Meerssen,Schiermonnikoog,0.9332247557357958
Smallingerland,Zoeterwoude,0.9332237280701392
Borne,Duiven,0.9332229069800254
Lingewaal,Stadskanaal,0.9332139182965516
Sint-Michielsgestel,Terschelling,0.9332118184134773
Aa en Hunze,Zundert,0.933208275118599
Lelystad,Midden-Delfland,0.9332054738838507
Hollands Kroon,Valkenswaard,0.9332011937116692
Houten,Mook en Middelaar,0.9332002183572204
Valkenswaard,Westerveld,0.9331944989879023
Beemster,Slochteren,0.9331734469828349
Muiden,Sint-Michielsgestel,0.9331709197272865
Druten,Twenterand,0.9331664693520151
Bunschoten,Schagen,0.9331612771211597
Echt-Susteren,Nederlek,0.9331572364747641
Aalten,Maasdonk,0.9331527512324459
Borger-Odoorn,Ten Boer,0.9331495126311741
Langedijk,Vaals,0.9331457184630209
Houten,Roermond,0.9331401919761837
Doetinchem,Oude IJsselstreek,0.9331390801072387
Tubbergen,Woudenberg,0.9331309832550583
Rheden,Roosendaal,0.9331297051881715
Assen,Dronten,0.9331289460615438
Aalten,Eijsden-Margraten,0.9331281643778335
Moerdijk,Wijdemeren,0.9331250356700402
Menterwolde,Wijdemeren,0.9331207253892202
Korendijk,Slochteren,0.9331203768262748
Stede Broec,Tholen,0.9331200940912686
Slochteren,Texel,0.9331145601797142
Lansingerland,Nieuwkoop,0.9331081374749173
Schinnen,Tynaarlo,0.9331064651883506
Borger-Odoorn,Losser,0.9331041514978462
Maasdriel,Nuth,0.9331034113123546
Barneveld,Eersel,0.9331027146715017
Slochteren,Zijpe,0.933097494410968
Leerdam,Noord-Beveland,0.933095288379372
Hardinxveld-Giessendam,Wijk bij Duurstede,0.9330865484256077
Lingewaard,Overbetuwe,0.9330804602517209
Dongeradeel,Leeuwarderadeel,0.9330747073373094
Schagen,Valkenburg aan de Geul,0.9330673896925669
Horst aan de Maas,Venray,0.9330668700011697
Hellendoorn,Valkenswaard,0.9330664283884954
Delft,Katwijk,0.9330641541379158
Hoogeveen,Westvoorne,0.9330633115618233
Lelystad,Ouderkerk,0.9330609625217929
Kollumerland en Nieuwkruisland,Valkenswaard,0.9330553843444547
Kaag en Braassem,Lelystad,0.9330418089940414
Coevorden,Houten,0.9330371322523442
Castricum,Terschelling,0.9330356321164218
Cuijk,Nederlek,0.9330285195402317
Lopik,Schiermonnikoog,0.933025547268121
Horst aan de Maas,Wierden,0.9330213930594516
Slochteren,Zeevang,0.9330198357872105
Aalsmeer,Enschede,0.9330155909021522
Bedum,Stadskanaal,0.933011226505174
Barneveld,Groesbeek,0.9329993832658343
Baarle-Nassau,Oirschot,0.9329973055625541
Apeldoorn,Nunspeet,0.9329955056710194
Mill en Sint Hubert,Someren,0.9329839559078517
Bloemendaal,Zwolle,0.9329834202265908
Landerd,Reusel-De Mierden,0.9329736166617788
Beemster,Boskoop,0.9329705261024479
Alblasserdam,Vlaardingen,0.9329683524846715
Hoogeveen,Landsmeer,0.9329668306222586
Schijndel,Sluis,0.9329632887456268
Stichtse Vecht,Zaltbommel,0.9329625990875877
Haaksbergen,Muiden,0.9329623930359228
Nieuwkoop,Noordenveld,0.9329604215152484
De Marne,Weesp,0.9329266541449098
Epe,Midden-Drenthe,0.9329239050173701
Haaren,Losser,0.9329230694156181
Schermer,Zevenaar,0.9329183643468292
Boskoop,Texel,0.9329179509333541
Bergambacht,Culemborg,0.9329111020428605
Franekeradeel,Sint Anthonis,0.9329084687184954
Ameland,Slochteren,0.9329067954306371
Boskoop,Westerveld,0.9329043042412661
Raalte,Sluis,0.9329031242885404
Haaren,Kollumerland en Nieuwkruisland,0.9328865628230117
Leek,Oldebroek,0.9328652043940623
's-Hertogenbosch,Sliedrecht,0.9328528819564049
Houten,Ommen,0.9328517996047061
Bedum,Hilvarenbeek,0.9328477727451673
Aalburg,Roosendaal,0.9328432019664931
Wijdemeren,Zaltbommel,0.932841492468674
Assen,Oss,0.932840071161908
Achtkarspelen,Weert,0.9328367580169065
Harlingen,Strijen,0.9328350308208738
Bunnik,Castricum,0.9328336594986826
Oud-Beijerland,Werkendam,0.9328268461748737
Leidschendam-Voorburg,Wassenaar,0.9328206158961121
Borne,Zeevang,0.9328180163167246
Ermelo,Heerde,0.9328168336585263
Brielle,Waalre,0.9328165960818032
Echt-Susteren,Strijen,0.932813049256406
Borger-Odoorn,Millingen aan de Rijn,0.9328110158496723
Bernisse,Hoogeveen,0.9328106372322982
Heerenveen,Heerhugowaard,0.9327934274673357
Graft-De Rijp,Oud-Beijerland,0.9327931183868463
Oud-Beijerland,Roerdalen,0.9327888111584245
Borsele,Hoogezand-Sappemeer,0.9327813618977773
Dongeradeel,Schijndel,0.9327725786208949
Houten,Oostzaan,0.9327711480417612
Culemborg,Houten,0.9327697316876443
Lelystad,Rijnwaarden,0.9327687356693234
Mook en Middelaar,Opsterland,0.9327640939961016
Cuijk,Montfoort,0.9327570277907308
Epe,Maasdonk,0.9327569391356783
Brielle,Sint-Michielsgestel,0.9327519641228892
Graafstroom,Maasdriel,0.9327489522172289
Aalten,Zoeterwoude,0.9327448027286649
Haarlemmermeer,Koggenland,0.932739597026815
Oldebroek,Winterswijk,0.9327295095328911
Amsterdam,Capelle aan den IJssel,0.9327268231515085
Gilze en Rijen,Haaren,0.9327095905729939
Almere,Heemstede,0.9327071617936742
Slochteren,Strijen,0.9327063566824134
Brunssum,Haarlem,0.9327047421570216
Lansingerland,Ubbergen,0.932703394583732
Enschede,Leiderdorp,0.9327027952192571
Opsterland,Valkenswaard,0.9327019021378476
Bergen op Zoom,Nieuw-Lekkerland,0.9327006119610546
Heemstede,Schiedam,0.9326955445288205
Aalsmeer,Zwijndrecht,0.9326954226821
Apeldoorn,Schoonhoven,0.9326859646498198
Dongen,Waalre,0.932681660954338
Opmeer,Overbetuwe,0.9326761372852914
Lemsterland,Stede Broec,0.9326758667705073
Brummen,Lelystad,0.9326725188086707
Hoogeveen,Ubbergen,0.9326717885489135
Gulpen-Wittem,Haaren,0.9326637240565475
Hoogeveen,Noordwijkerhout,0.9326615206027938
Goirle,Weert,0.9326606255706205
Tiel,Valkenburg aan de Geul,0.9326599808234742
Mook en Middelaar,Steenbergen,0.9326576107333799
Boarnsterhim,Boskoop,0.9326569163358994
Boxtel,Kampen,0.9326556227602129
Laarbeek,Stadskanaal,0.932655376508004
Hellendoorn,Valkenburg aan de Geul,0.9326536983438661
Boskoop,Graafstroom,0.9326535565066281
Amersfoort,Gouda,0.9326464435248581
Landsmeer,Langedijk,0.9326431197097909
Brielle,Weststellingwerf,0.9326380472307373
Franekeradeel,Nederweert,0.9326377341068693
Haarlemmerliede en Spaarnwoude,Menterwolde,0.9326335701864168
Eijsden-Margraten,Maasdriel,0.9326335396437971
Kapelle,Schijndel,0.9326331843555558
Amersfoort,Hoorn,0.9326261996731203
Hardinxveld-Giessendam,Ten Boer,0.9326218880677725
Teylingen,Wijdemeren,0.9326048409782655
Cuijk,Schijndel,0.932595707869419
Boxtel,Geldermalsen,0.9325863228313546
Druten,Gulpen-Wittem,0.9325785469585449
Doetinchem,Lingewaard,0.932576113995482
Bronckhorst,Dongen,0.9325709338750805
Hoogeveen,Onderbanken,0.9325666400918758
Assen,Renkum,0.9325628725159699
Heiloo,Landsmeer,0.9325605085966132
Haarlemmerliede en Spaarnwoude,Heusden,0.9325577292260883
Ten Boer,Woensdrecht,0.9325495274077714
Groesbeek,Venray,0.9325461382292802
Gorinchem,Nieuwegein,0.9325451590460297
Cranendonck,Stede Broec,0.9325254471126437
Assen,De Marne,0.9325253161225807
Borne,De Marne,0.932516406375826
Eemsmond,Heerenveen,0.9325093676859152
Hoogeveen,Wormerland,0.9325031844323832
Geldrop-Mierlo,Heerhugowaard,0.9324912308648583
Valkenswaard,Zuidhorn,0.9324891292454422
Hoogezand-Sappemeer,Schermer,0.9324888321581497
Lemsterland,Waalwijk,0.9324851589516239
Rheden,Westvoorne,0.9324794534798185
Albrandswaard,Muiden,0.9324736177266759
Moerdijk,Wijchen,0.9324702494894856
Papendrecht,Spijkenisse,0.9324683091419089
Culemborg,Goes,0.9324638259163377
Lelystad,Zundert,0.932461575050458
Noordoostpolder,Oldebroek,0.9324610081253959
Giessenlanden,Oosterhout,0.9324548478636683
Leerdam,Oostzaan,0.9324542863196722
Echt-Susteren,Zeevang,0.9324526432521261
Delfzijl,Rijssen-Holten,0.9324514487638487
Boskoop,Wijk bij Duurstede,0.9324474002125206
Hendrik-Ido-Ambacht,Ridderkerk,0.9324299878272534
Culemborg,Terschelling,0.9324204782313689
Maasdonk,Ooststellingwerf,0.9324199260725837
Breda,Sliedrecht,0.9324189782091176
Apeldoorn,Den Helder,0.9324073024951142
Achtkarspelen,Sint Anthonis,0.9323970729388177
Noordenveld,Stichtse Vecht,0.9323917652101067
Elburg,Hardenberg,0.9323825575089202
Alphen aan den Rijn,Bodegraven-Reeuwijk,0.9323819210587501
Tholen,Waalwijk,0.9323801791014721
Laarbeek,Veendam,0.932378666882186
Lopik,Wormerland,0.9323785462076752
Brielle,Oldambt,0.9323665140382248
Hoogeveen,Kaag en Braassem,0.9323575369188145
Doesburg,Voerendaal,0.9323499092471484
Borne,Hellevoetsluis,0.9323455007534078
Blaricum,Gorinchem,0.9323433172088321
Houten,Ouder-Amstel,0.9323429624092682
Boarnsterhim,Maasdriel,0.9323373065214164
Bodegraven-Reeuwijk,Druten,0.9323299955276653
Dirksland,Stede Broec,0.9323286593210229
Teylingen,Uithoorn,0.9323201029186547
Haarlemmerliede en Spaarnwoude,Hoogeveen,0.9323074152682654
Culemborg,Montfoort,0.9323050749518293
Echt-Susteren,Zijpe,0.9323025328297047
Haarlemmermeer,Losser,0.9322846448268087
Lopik,Ubbergen,0.9322777640673058
Tynaarlo,Zuidplas,0.9322741812677068
Culemborg,Kampen,0.9322680182421997
Maasdriel,Wijchen,0.9322662523303976
Appingedam,Raalte,0.9322662354906002
Aa en Hunze,Westvoorne,0.9322649196698676
Ferwerderadiel,Hulst,0.9322610939928697
Blaricum,Stede Broec,0.9322518799304937
Maasgouw,Weststellingwerf,0.9322458879465547
Grootegast,Harenkarspel,0.9322416384338024
Cranendonck,Doetinchem,0.9322380205433525
Echt-Susteren,Korendijk,0.9322247523357636
Bergeijk,Twenterand,0.9322189217219493
Achtkarspelen,West Maas en Waal,0.9322158591041256
Aalten,Nieuwkoop,0.9322114197601286
Boxtel,Nieuw-Lekkerland,0.9322069776330395
Barneveld,Heeze-Leende,0.9322054662992609
Meerssen,Zuidhorn,0.9322030174662325
Hoorn,Maastricht,0.9322019462261396
Hoogeveen,Uitgeest,0.9322017815755903
Apeldoorn,Oss,0.9321947216033802
Leeuwarderadeel,Opsterland,0.9321933996385542
Hoogeveen,Medemblik,0.9321678252744653
Lelystad,Zuidplas,0.9321663224675217
Castricum,Middelharnis,0.9321613949790652
Castricum,Goes,0.9321611509618399
Maasgouw,Tynaarlo,0.9321573330115466
Haaren,Lemsterland,0.9321550606161235
Stadskanaal,Voorst,0.9321530698370483
De Bilt,Littenseradiel,0.9321490817639901
Ten Boer,Valkenswaard,0.9321490514973728
Bellingwedde,Oude IJsselstreek,0.9321307655818619
Harderwijk,Heemstede,0.9321283579253842
Aa en Hunze,Heerenveen,0.9321276082445965
Dronten,Muiden,0.9321271267718325
Houten,Noordwijkerhout,0.9321261532936143
Cuijk,De Marne,0.9321260475582265
Woudrichem,Zederik,0.9321229672713834
Leusden,Vlagtwedde,0.9321176678131504
De Ronde Venen,Emmen,0.9321120160196714
Beemster,Lingewaard,0.9321110055340924
Bergeijk,Oisterwijk,0.9320657068908186
De Wolden,Lochem,0.932055298552936
Liesveld,Oostzaan,0.9320304983798176
Maasgouw,Waddinxveen,0.9320230769465762
Houten,Woerden,0.932022390507145
Tiel,Zaanstad,0.9320213736425232
Onderbanken,Zwolle,0.9320212622732489
Leiden,Zeist,0.9320087111668306
Overbetuwe,Schermer,0.9320068590400687
Bodegraven-Reeuwijk,Doesburg,0.9320008710343056
Epe,Nederweert,0.9319957034259515
Castricum,Houten,0.9319926712101849
Boskoop,Ten Boer,0.9319915587260154
Echt-Susteren,Onderbanken,0.9319878463400372
Hellendoorn,Voerendaal,0.9319869002913512
Lelystad,Waterland,0.9319848870082142
Landgraaf,Nieuwegein,0.9319839441529342
Vught,Westvoorne,0.9319793096133571
Drechterland,Schijndel,0.9319746846189662
Schoonhoven,Stichtse Vecht,0.9319741636370036
Valkenswaard,Zeevang,0.9319522172554972
Dronten,Zuidplas,0.9319512545958287
Almere,Leiderdorp,0.9319496290946278
Ommen,Opsterland,0.9319473463845338
Borsele,Weesp,0.931936679650688
Borger-Odoorn,Roerdalen,0.9319345301553953
Lelystad,Middelharnis,0.9319303711636502
Staphorst,Woudrichem,0.9319296104784127
Cranendonck,Grootegast,0.9319247567418557
Boxtel,Rijnwoude,0.9319189994537064
Bergen (L.),Zuidplas,0.9319187300540456
Harderwijk,Soest,0.9319152469934101
Heusden,Wormerland,0.9319136765470578
Buren,Midden-Drenthe,0.9319129422649234
Slochteren,Twenterand,0.9319117868495062
Oudewater,Stichtse Vecht,0.9318990029669982
Liesveld,Slochteren,0.931887308071476
Dronten,Schinnen,0.9318806756081524
Druten,Hulst,0.9318726565819757
Leusden,Neerijnen,0.9318663465863068
Castricum,Montfoort,0.9318660381999643
Hoogeveen,Ouder-Amstel,0.9318652135031611
Almere,Hilversum,0.9318560888671752
Boxtel,Nuth,0.931848058860904
Borne,Zijpe,0.931848051401552
Sluis,Zevenaar,0.9318472393557136
Assen,Beemster,0.931846002345479
Waalwijk,Wijk bij Duurstede,0.9318262249082362
Binnenmaas,Oud-Beijerland,0.9318168563429393
Lingewaard,Texel,0.9318160144394855
Etten-Leur,Tytsjerksteradiel,0.9317997076064659
Hardinxveld-Giessendam,Hulst,0.9317985265754807
Putten,Someren,0.9317901495976264
Brunssum,Schiedam,0.931789861386229
Hardinxveld-Giessendam,Kollumerland en Nieuwkruisland,0.9317891566050606
Bunnik,Culemborg,0.9317811884031462
Den Helder,Ridderkerk,0.931777392343231
Lopik,Terschelling,0.9317727683168538
Graafstroom,Valkenswaard,0.9317671452226076
Weesp,Winterswijk,0.9317506598310148
De Bilt,Hellendoorn,0.9317430382358731
Opsterland,Oss,0.9317399891229889
Beesel,Langedijk,0.9317389263251581
Hoogeveen,Ouderkerk,0.9317340513975021
Bergen (L.),Nieuw-Lekkerland,0.9317310049641653
Assen,Texel,0.9317279131818766
Langedijk,Valkenburg aan de Geul,0.9317214012313795
Apeldoorn,Oud-Beijerland,0.9317127871581177
Albrandswaard,Zaanstad,0.9317075578346868
Zaanstad,Zwijndrecht,0.931702472833433
Leeuwarderadeel,Oost Gelre,0.9316946180985187
Amstelveen,Katwijk,0.931684954552036
Harlingen,Oostzaan,0.9316790365851769
Echt-Susteren,Terschelling,0.9316724309453238
Heusden,Ubbergen,0.931672080188449
Amstelveen,Leeuwarden,0.9316673371605523
Heemstede,Ridderkerk,0.931648362081975
Oss,Valkenswaard,0.931647024509478
Brummen,Hoogeveen,0.9316393294647954
Meerssen,Wijk bij Duurstede,0.9316393256166232
Lelystad,Pekela,0.9316362664463276
Sint-Michielsgestel,Strijen,0.9316293391729279
Harlingen,Zeevang,0.9316274233165356
Heerenveen,Sint Anthonis,0.9316264588445361
De Bilt,Noordoostpolder,0.9316212707806326
Bunnik,Overbetuwe,0.9316133440875654
Ermelo,Oosterhout,0.931608246627609
Gilze en Rijen,Smallingerland,0.9316053239919484
Leiden,Oegstgeest,0.93159764862349
Venlo,Wijchen,0.9315953486703435
Dirksland,Maasdriel,0.9315865922334313
Mill en Sint Hubert,Weert,0.9315853514850907
Kampen,Zevenaar,0.9315814399794321
Slochteren,Zwartewaterland,0.9315711429275819
Boxtel,Valkenburg aan de Geul,0.9315672898241147
Bergen op Zoom,Voorschoten,0.9315638035252447
Doesburg,Haarlemmerliede en Spaarnwoude,0.9315586382521184
Deventer,Rucphen,0.9315550130844327
Baarle-Nassau,Sint-Michielsgestel,0.9315516016528427
Houten,Schermer,0.9315469636406235
Aalburg,Slochteren,0.9315468580220415
Druten,Lemsterland,0.9315350345851807
Maasdriel,Zoeterwoude,0.9315267757566383
Koggenland,Oud-Beijerland,0.9315257997455855
Naarden,Stede Broec,0.9315168887548307
Berkelland,Nieuw-Lekkerland,0.9315156236766844
Hardenberg,Reusel-De Mierden,0.931513787541126
Doetinchem,Hardenberg,0.9315002468333844
Borne,Korendijk,0.9314987280637123
Delfzijl,Oisterwijk,0.9314975371212345
Haarlemmermeer,Wijk bij Duurstede,0.9314949509316125
Koggenland,Slochteren,0.9314887247616294
Oegstgeest,Schiedam,0.9314876824971685
Valkenswaard,Zederik,0.931483116103497
Boskoop,Hulst,0.9314762437262333
Dongeradeel,Ommen,0.9314685550266306
Edam-Volendam,Hardinxveld-Giessendam,0.931465514110122
Bergambacht,Lelystad,0.9314542822507591
Hoogeveen,Midden-Delfland,0.9314513117992413
Cromstrijen,Lelystad,0.9314451980978172
Graafstroom,Smallingerland,0.9314436762894718
Aalten,Winsum,0.931431770412066
Buren,Valkenswaard,0.9314281390514235
Uithoorn,Zeist,0.9314255987539177
Eemnes,Hoogeveen,0.931414959638101
Ommen,Roosendaal,0.9314124852917719
Boxtel,Meppel,0.9314092164729201
Boekel,Scherpenzeel,0.9314027773832813
Ameland,Waalwijk,0.9314026321167781
